iter	Passed	Remaining
4772	628390	161540
4773	628527	161410
4774	628666	161280
4775	628808	161151
4776	628952	161023
4777	629090	160893
4778	629228	160763
4779	629365	160633
4780	629496	160501
4781	629634	160371
4782	629772	160241
4783	629905	160109
4784	630050	159981
4785	630187	159851
4786	630325	159721
4787	630457	159589
4788	630596	159459
4789	630734	159329
4790	630874	159199
4791	631013	159070
4792	631142	158937
4793	631281	158808
4794	631411	158675
4795	631552	158546
4796	631685	158415
4797	631829	158286
4798	631966	158156
4799	632106	158026
4800	632244	157896
4801	632382	157766
4802	632525	157637
4803	632665	157507
4804	632808	157379
4805	632938	157246
4806	633073	157116
4807	633216	156987
4808	633352	156856
4809	633482	156724
4810	633617	156593
4811	633755	156463
4812	633897	156334
4813	634037	156204
4814	634169	156072
4815	634311	155943
4816	634449	155813
4817	634589	155683
4818	634719	155551
4819	634856	155421
4820	634998	155292
4821	635131	155160
4822	635275	155031
4823	635419	154903
4824	635549	154771
4825	635686	154640
4826	635825	154510
4827	635961	154380
4828	636097	154249
4829	636238	154119
4830	636375	153989
4831	636506	153857
4832	636643	153727
4833	636772	153594
4834	636904	153463
4835	637046	153333
4836	637175	153201
4837	637319	153072
4838	637458	152942
4839	637595	152812
4840	637734	152682
4841	637877	152553
4842	638015	152422
4843	638153	152292
4844	638295	152163
4845	638437	152034
4846	638579	151904
4847	638712	151773
4848	638848	151642
4849	638986	151512
4850	639117	151380
4851	639258	151250
4852	639395	151120
4853	639535	150990
4854	639673	150860
4855	639801	150727
4856	639942	150597
4857	640078	150467
4858	640218	150337
4859	640351	150205
4860	640479	150073
4861	640616	149942
4862	640757	149813
4863	640896	149683
4864	641035	149552
4865	641173	149422
4866	641314	149293
4867	641456	149163
4868	641592	149032
4869	641731	148902
4870	641869	148772
4871	642005	148641
4872	642143	148511
4873	642283	148381
4874	642430	148253
4875	642574	148124
4876	642706	147992
4877	642850	147863
4878	642990	147733
4879	643119	147601
4880	643252	147469
4881	643395	147340
4882	643547	147213
4883	643683	147082
4884	643814	146950
4885	643947	146818
4886	644079	146687
4887	644219	146557
4888	644349	146425
4889	644486	146294
4890	644621	146163
4891	644753	146031
4892	644890	145901
4893	645022	145769
4894	645161	145639
4895	645295	145507
4896	645424	145375
4897	645565	145245
4898	645701	145114
4899	645841	144984
4900	645974	144853
4901	646115	144723
4902	646247	144591
4903	646388	144462
4904	646522	144330
4905	646663	144200
4906	646801	144070
4907	646936	143939
4908	647068	143807
4909	647197	143675
4910	647328	143543
4911	647469	143413
4912	647606	143282
4913	647738	143150
4914	647873	143019
4915	648010	142889
4916	648152	142759
4917	648288	142628
4918	648426	142498
4919	648564	142367
4920	648696	142236
4921	648837	142106
4922	648964	141973
4923	649102	141842
4924	649231	141710
4925	649370	141580
4926	649506	141449
4927	649644	141318
4928	649786	141189
4929	649927	141059
4930	650063	140928
4931	650204	140798
4932	650339	140667
4933	650477	140536
4934	650617	140406
4935	650749	140274
4936	650894	140145
4937	651026	140014
4938	651165	139883
4939	651295	139751
4940	651425	139619
4941	651556	139487
4942	651694	139356
4943	651834	139226
4944	651963	139094
4945	652094	138962
4946	652235	138832
4947	652373	138701
4948	652504	138569
4949	652634	138437
4950	652771	138306
4951	652904	138175
4952	653045	138045
4953	653181	137914
4954	653320	137784
4955	653459	137653
4956	653593	137522
4957	653729	137391
4958	653871	137261
4959	654006	137130
4960	654138	136998
4961	654276	136868
4962	654407	136735
4963	654544	136605
4964	654684	136475
4965	654812	136342
4966	654953	136212
4967	655095	136082
4968	655230	135951
4969	655363	135819
4970	655501	135689
4971	655633	135557
4972	655763	135425
4973	655901	135294
4974	656041	135164
4975	656177	135033
4976	656314	134902
4977	656456	134772
4978	656592	134641
4979	656734	134511
4980	656871	134381
4981	657003	134249
4982	657144	134119
4983	657281	133988
4984	657418	133857
4985	657555	133726
4986	657686	133594
4987	657822	133463
4988	657966	133334
4989	658109	133204
4990	658242	133072
4991	658370	132940
4992	658509	132809
4993	658647	132679
4994	658786	132548
4995	658917	132416
4996	659055	132285
4997	659190	132154
4998	659321	132022
4999	659452	131890
5000	659588	131759
5001	659725	131628
5002	659867	131498
5003	660003	131367
5004	660150	131238
5005	660288	131108
5006	660425	130977
5007	660562	130846
5008	660697	130714
5009	660832	130583
5010	660981	130455
5011	661126	130325
5012	661267	130195
5013	661406	130065
5014	661549	129935
5015	661690	129805
5016	661829	129674
5017	661963	129543
5018	662144	129420
5019	662284	129290
5020	662413	129158
5021	662549	129026
5022	662694	128897
5023	662835	128767
5024	662965	128635
5025	663098	128503
5026	663239	128373
5027	663381	128243
5028	663519	128112
5029	663651	127980
5030	663788	127849
5031	663927	127719
5032	664059	127587
5033	664197	127456
5034	664330	127324
5035	664461	127192
5036	664594	127060
5037	664724	126928
5038	664863	126797
5039	665001	126666
5040	665136	126535
5041	665283	126406
5042	665442	126279
5043	665594	126151
5044	665734	126021
5045	665866	125889
5046	666025	125762
5047	666174	125633
5048	666324	125504
5049	666503	125381
5050	666652	125253
5051	666790	125122
5052	666930	124991
5053	667078	124862
5054	667229	124734
5055	667368	124603
5056	667508	124473
5057	667642	124341
5058	667773	124209
5059	667906	124077
5060	668048	123947
5061	668180	123815
5062	668314	123683
5063	668449	123552
5064	668594	123422
5065	668725	123290
5066	668857	123158
5067	669003	123028
5068	669141	122898
5069	669278	122766
5070	669415	122635
5071	669559	122506
5072	669692	122374
5073	669832	122243
5074	669965	122111
5075	670098	121980
5076	670232	121848
5077	670373	121718
5078	670515	121587
5079	670656	121457
5080	670799	121327
5081	670947	121198
5082	671101	121070
5083	671240	120939
5084	671379	120808
5085	671517	120677
5086	671665	120548
5087	671807	120418
5088	671956	120289
5089	672109	120161
5090	672254	120031
5091	672390	119899
5092	672522	119767
5093	672666	119638
5094	672803	119506
5095	672945	119376
5096	673092	119247
5097	673252	119119
5098	673395	118989
5099	673527	118857
5100	673665	118726
5101	673809	118596
5102	673960	118468
5103	674113	118339
5104	674249	118208
5105	674400	118079
5106	674553	117951
5107	674704	117822
5108	674835	117690
5109	674976	117559
5110	675114	117428
5111	675246	117296
5112	675388	117166
5113	675528	117035
5114	675666	116904
5115	675819	116775
5116	675967	116646
5117	676114	116516
5118	676246	116384
5119	676383	116253
5120	676520	116122
5121	676657	115990
5122	676786	115858
5123	676929	115728
5124	677060	115595
5125	677199	115464
5126	677338	115333
5127	677474	115202
5128	677614	115071
5129	677751	114940
5130	677896	114810
5131	678035	114679
5132	678170	114547
5133	678311	114417
5134	678448	114285
5135	678587	114154
5136	678729	114024
5137	678869	113893
5138	679009	113762
5139	679140	113630
5140	679271	113498
5141	679402	113365
5142	679545	113235
5143	679683	113104
5144	679813	112971
5145	679947	112840
5146	680077	112707
5147	680217	112576
5148	680354	112445
5149	680493	112314
5150	680620	112181
5151	680761	112050
5152	680898	111919
5153	681039	111788
5154	681172	111656
5155	681312	111526
5156	681454	111395
5157	681593	111264
5158	681727	111132
5159	681866	111001
5160	682008	110871
5161	682145	110739
5162	682283	110608
5163	682423	110477
5164	682563	110346
5165	682703	110215
5166	682838	110084
5167	682976	109952
5168	683118	109822
5169	683254	109690
5170	683384	109558
5171	683524	109427
5172	683664	109296
5173	683803	109165
5174	683948	109035
5175	684090	108904
5176	684225	108772
5177	684367	108642
5178	684506	108511
5179	684641	108379
5180	684781	108248
5181	684920	108117
5182	685046	107984
5183	685188	107853
5184	685329	107722
5185	685468	107591
5186	685611	107461
5187	685742	107329
5188	685885	107198
5189	686023	107067
5190	686156	106935
5191	686286	106802
5192	686423	106671
5193	686561	106539
5194	686697	106408
5195	686826	106275
5196	686967	106144
5197	687106	106013
5198	687239	105881
5199	687377	105750
5200	687506	105617
5201	687647	105486
5202	687787	105355
5203	687931	105225
5204	688077	105095
5205	688220	104964
5206	688358	104833
5207	688497	104702
5208	688635	104571
5209	688765	104438
5210	688901	104306
5211	689040	104175
5212	689170	104043
5213	689302	103910
5214	689435	103778
5215	689566	103646
5216	689704	103515
5217	689843	103384
5218	689976	103251
5219	690121	103121
5220	690263	102990
5221	690394	102858
5222	690531	102726
5223	690661	102594
5224	690803	102463
5225	690938	102331
5226	691071	102199
5227	691200	102067
5228	691335	101935
5229	691473	101803
5230	691601	101671
5231	691742	101540
5232	691878	101408
5233	692015	101276
5234	692145	101144
5235	692275	101011
5236	692419	100881
5237	692550	100749
5238	692678	100616
5239	692821	100485
5240	692958	100354
5241	693088	100221
5242	693228	100090
5243	693361	99958
5244	693502	99827
5245	693639	99695
5246	693776	99564
5247	693908	99431
5248	694046	99300
5249	694184	99169
5250	694322	99037
5251	694461	98906
5252	694597	98774
5253	694725	98642
5254	694863	98510
5255	695002	98379
5256	695141	98248
5257	695283	98117
5258	695415	97984
5259	695545	97852
5260	695683	97720
5261	695821	97589
5262	695960	97458
5263	696101	97327
5264	696239	97195
5265	696367	97063
5266	696507	96931
5267	696646	96800
5268	696786	96669
5269	696925	96538
5270	697062	96406
5271	697202	96275
5272	697341	96143
5273	697471	96011
5274	697612	95880
5275	697751	95749
5276	697892	95617
5277	698024	95485
5278	698166	95354
5279	698305	95223
5280	698444	95092
5281	698577	94960
5282	698717	94828
5283	698857	94697
5284	698987	94564
5285	699125	94433
5286	699264	94302
5287	699403	94170
5288	699544	94039
5289	699678	93907
5290	699807	93775
5291	699943	93643
5292	700074	93510
5293	700209	93378
5294	700340	93246
5295	700469	93113
5296	700607	92982
5297	700738	92849
5298	700877	92718
5299	701004	92585
5300	701141	92453
5301	701276	92321
5302	701411	92190
5303	701555	92059
5304	701686	91926
5305	701816	91794
5306	701956	91663
5307	702093	91531
5308	702224	91398
5309	702366	91267
5310	702505	91136
5311	702643	91004
5312	702777	90872
5313	702908	90740
5314	703051	90609
5315	703189	90478
5316	703318	90345
5317	703461	90214
5318	703593	90082
5319	703739	89951
5320	703881	89820
5321	704030	89690
5322	704159	89557
5323	704296	89426
5324	704450	89296
5325	704584	89164
5326	704719	89032
5327	704864	88901
5328	704989	88768
5329	705117	88635
5330	705244	88502
5331	705382	88371
5332	705512	88238
5333	705643	88106
5334	705781	87974
5335	705920	87843
5336	706053	87711
5337	706193	87579
5338	706323	87447
5339	706458	87315
5340	706595	87183
5341	706725	87050
5342	706861	86918
5343	706999	86787
5344	707138	86655
5345	707275	86524
5346	707415	86392
5347	707553	86261
5348	707693	86129
5349	707828	85997
5350	707977	85867
5351	708117	85736
5352	708248	85603
5353	708387	85472
5354	708517	85339
5355	708654	85207
5356	708783	85075
5357	708950	84947
5358	709096	84816
5359	709235	84684
5360	709366	84552
5361	709501	84420
5362	709634	84288
5363	709779	84157
5364	709917	84025
5365	710060	83894
5366	710194	83762
5367	710335	83631
5368	710465	83498
5369	710602	83366
5370	710739	83235
5371	710876	83103
5372	711005	82970
5373	711147	82839
5374	711285	82707
5375	711424	82576
5376	711552	82443
5377	711681	82310
5378	711818	82178
5379	711958	82047
5380	712100	81915
5381	712232	81783
5382	712373	81652
5383	712501	81519
5384	712633	81387
5385	712774	81255
5386	712915	81124
5387	713049	80992
5388	713180	80859
5389	713318	80728
5390	713447	80595
5391	713580	80463
5392	713711	80330
5393	713854	80199
5394	713981	80066
5395	714120	79934
5396	714267	79804
5397	714409	79672
5398	714539	79540
5399	714679	79408
5400	714806	79275
5401	714948	79144
5402	715092	79013
5403	715239	78882
5404	715388	78752
5405	715527	78620
5406	715666	78489
5407	715803	78357
5408	715943	78225
5409	716072	78092
5410	716209	77961
5411	716347	77829
5412	716494	77698
5413	716624	77565
5414	716765	77434
5415	716903	77302
5416	717030	77169
5417	717169	77038
5418	717316	76907
5419	717449	76775
5420	717591	76643
5421	717733	76512
5422	717876	76381
5423	718017	76249
5424	718157	76118
5425	718298	75986
5426	718437	75854
5427	718575	75723
5428	718712	75591
5429	718855	75460
5430	718998	75328
5431	719137	75196
5432	719271	75064
5433	719414	74933
5434	719551	74801
5435	719677	74668
5436	719806	74535
5437	719943	74403
5438	720072	74271
5439	720214	74139
5440	720354	74008
5441	720494	73876
5442	720634	73744
5443	720772	73613
5444	720912	73481
5445	721052	73349
5446	721181	73217
5447	721309	73084
5448	721448	72952
5449	721581	72820
5450	721720	72688
5451	721857	72556
5452	721986	72423
5453	722117	72291
5454	722259	72159
5455	722394	72027
5456	722536	71896
5457	722675	71764
5458	722815	71632
5459	722956	71501
5460	723087	71368
5461	723227	71236
5462	723353	71103
5463	723489	70971
5464	723630	70840
5465	723767	70708
5466	723899	70575
5467	724029	70443
5468	724168	70311
5469	724308	70179
5470	724437	70047
5471	724577	69915
5472	724713	69783
5473	724848	69651
5474	724977	69518
5475	725120	69386
5476	725256	69254
5477	725396	69123
5478	725535	68991
5479	725677	68859
5480	725816	68728
5481	725947	68595
5482	726086	68463
5483	726225	68331
5484	726362	68199
5485	726495	68067
5486	726639	67936
5487	726777	67804
5488	726913	67672
5489	727057	67540
5490	727189	67408
5491	727318	67275
5492	727443	67142
5493	727583	67010
5494	727728	66879
5495	727863	66747
5496	728003	66615
5497	728145	66484
5498	728282	66351
5499	728421	66220
5500	728563	66088
5501	728701	65956
5502	728833	65824
5503	728969	65692
5504	729101	65559
5505	729230	65426
5506	729361	65294
5507	729497	65162
5508	729624	65029
5509	729757	64896
5510	729895	64764
5511	730027	64632
5512	730167	64500
5513	730305	64368
5514	730448	64237
5515	730575	64104
5516	730714	63972
5517	730858	63840
5518	730995	63708
5519	731127	63576
5520	731264	63444
5521	731404	63312
5522	731541	63180
5523	731678	63048
5524	731811	62915
5525	731949	62783
5526	732085	62651
5527	732222	62519
5528	732360	62387
5529	732497	62255
5530	732636	62123
5531	732772	61991
5532	732914	61859
5533	733054	61728
5534	733198	61596
5535	733327	61463
5536	733471	61332
5537	733598	61199
5538	733738	61067
5539	733879	60935
5540	734009	60803
5541	734137	60670
5542	734268	60537
5543	734399	60405
5544	734529	60272
5545	734659	60139
5546	734791	60007
5547	734936	59875
5548	735079	59744
5549	735209	59611
5550	735350	59479
5551	735489	59347
5552	735629	59216
5553	735757	59083
5554	735888	58950
5555	736034	58819
5556	736159	58686
5557	736289	58553
5558	736428	58421
5559	736563	58289
5560	736702	58157
5561	736842	58025
5562	736978	57893
5563	737110	57760
5564	737245	57628
5565	737386	57496
5566	737524	57364
5567	737655	57231
5568	737795	57100
5569	737933	56967
5570	738065	56835
5571	738203	56703
5572	738331	56570
5573	738469	56438
5574	738613	56306
5575	738753	56174
5576	738892	56042
5577	739029	55910
5578	739170	55778
5579	739298	55646
5580	739426	55513
5581	739562	55381
5582	739705	55249
5583	739832	55116
5584	739966	54984
5585	740106	54852
5586	740238	54719
5587	740378	54587
5588	740517	54455
5589	740653	54323
5590	740792	54191
5591	740921	54058
5592	741059	53926
5593	741194	53794
5594	741330	53661
5595	741467	53529
5596	741606	53397
5597	741744	53265
5598	741876	53133
5599	742016	53001
5600	742156	52869
5601	742297	52737
5602	742443	52605
5603	742574	52473
5604	742719	52341
5605	742856	52209
5606	742994	52077
5607	743136	51945
5608	743269	51812
5609	743409	51680
5610	743539	51548
5611	743683	51416
5612	743819	51284
5613	743961	51152
5614	744101	51020
5615	744244	50888
5616	744376	50755
5617	744519	50624
5618	744656	50491
5619	744789	50359
5620	744926	50227
5621	745063	50094
5622	745217	49963
5623	745351	49831
5624	745481	49698
5625	745610	49565
5626	745738	49433
5627	745874	49300
5628	746016	49168
5629	746144	49036
5630	746285	48904
5631	746427	48772
5632	746568	48640
5633	746703	48507
5634	746835	48375
5635	746972	48243
5636	747114	48111
5637	747239	47978
5638	747389	47846
5639	747528	47714
5640	747667	47582
5641	747799	47449
5642	747938	47317
5643	748080	47185
5644	748217	47053
5645	748345	46920
5646	748485	46788
5647	748624	46656
5648	748763	46524
5649	748902	46392
5650	749042	46260
5651	749180	46127
5652	749305	45994
5653	749450	45863
5654	749587	45730
5655	749728	45598
5656	749857	45465
5657	749993	45333
5658	750134	45201
5659	750263	45068
5660	750392	44936
5661	750534	44804
5662	750671	44671
5663	750799	44538
5664	750931	44406
5665	751063	44273
5666	751202	44141
5667	751339	44009
5668	751480	43877
5669	751610	43744
5670	751738	43611
5671	751880	43479
5672	752012	43347
5673	752148	43214
5674	752285	43082
5675	752414	42949
5676	752559	42817
5677	752698	42685
5678	752841	42553
5679	752979	42421
5680	753106	42288
5681	753243	42156
5682	753373	42023
5683	753513	41891
5684	753645	41758
5685	753784	41626
5686	753925	41494
5687	754063	41362
5688	754201	41229
5689	754337	41097
5690	754467	40964
5691	754609	40832
5692	754739	40699
5693	754868	40567
5694	754998	40434
5695	755135	40302
5696	755273	40169
5697	755412	40037
5698	755551	39905
5699	755695	39773
5700	755831	39641
5701	755959	39508
5702	756090	39375
5703	756221	39242
5704	756358	39110
5705	756489	38977
5706	756628	38845
5707	756768	38713
5708	756897	38580
5709	757027	38447
5710	757165	38315
5711	757307	38183
5712	757440	38050
5713	757579	37918
5714	757721	37786
5715	757855	37654
5716	757995	37521
5717	758138	37389
5718	758275	37257
5719	758412	37125
5720	758556	36993
5721	758694	36860
5722	758825	36728
5723	758962	36595
5724	759100	36463
5725	759239	36331
5726	759377	36198
5727	759517	36066
5728	759653	35934
5729	759795	35801
5730	759926	35669
5731	760058	35536
5732	760189	35403
5733	760320	35271
5734	760460	35138
5735	760598	35006
5736	760728	34873
5737	760862	34741
5738	761002	34609
5739	761141	34476
5740	761279	34344
5741	761414	34211
5742	761553	34079
5743	761694	33947
5744	761821	33814
5745	761965	33682
5746	762103	33550
5747	762232	33417
5748	762376	33285
5749	762508	33152
5750	762646	33020
5751	762787	32887
5752	762926	32755
5753	763063	32623
5754	763193	32490
5755	763323	32357
5756	763460	32225
5757	763589	32092
5758	763728	31960
5759	763863	31827
5760	764006	31695
5761	764146	31563
5762	764283	31430
5763	764415	31298
5764	764555	31165
5765	764684	31032
5766	764818	30900
5767	764959	30768
5768	765094	30635
5769	765235	30503
5770	765374	30370
5771	765513	30238
5772	765654	30106
5773	765790	29973
5774	765922	29841
5775	766067	29708
5776	766205	29576
5777	766343	29444
5778	766482	29311
5779	766618	29179
5780	766759	29046
5781	766900	28914
5782	767031	28781
5783	767175	28649
5784	767312	28517
5785	767460	28385
5786	767598	28252
5787	767726	28119
5788	767866	27987
5789	768009	27855
5790	768148	27722
5791	768291	27590
5792	768431	27458
5793	768565	27325
5794	768693	27192
5795	768826	27060
5796	768963	26927
5797	769102	26795
5798	769281	26664
5799	769410	26531
5800	769547	26398
5801	769678	26266
5802	769813	26133
5803	769944	26000
5804	770090	25868
5805	770239	25736
5806	770380	25604
5807	770519	25471
5808	770661	25339
5809	770795	25206
5810	770927	25074
5811	771064	24941
5812	771209	24809
5813	771353	24676
5814	771483	24544
5815	771625	24411
5816	771763	24279
5817	771894	24146
5818	772030	24014
5819	772170	23881
5820	772305	23748
5821	772444	23616
5822	772587	23484
5823	772718	23351
5824	772851	23218
5825	772996	23086
5826	773128	22953
5827	773260	22821
5828	773397	22688
5829	773539	22556
5830	773677	22423
5831	773816	22291
5832	773955	22158
5833	774096	22026
5834	774237	21893
5835	774369	21760
5836	774512	21628
5837	774651	21495
5838	774791	21363
5839	774928	21230
5840	775063	21098
5841	775193	20965
5842	775334	20833
5843	775475	20700
5844	775614	20568
5845	775755	20435
5846	775891	20302
5847	776023	20170
5848	776165	20037
5849	776297	19905
5850	776441	19772
5851	776573	19639
5852	776713	19507
5853	776853	19374
5854	776992	19242
5855	777131	19109
5856	777268	18977
5857	777406	18844
5858	777541	18711
5859	777672	18579
5860	777812	18446
5861	777948	18314
5862	778087	18181
5863	778218	18048
5864	778359	17916
5865	778501	17783
5866	778640	17651
5867	778775	17518
5868	778914	17385
5869	779053	17253
5870	779190	17120
5871	779333	16988
5872	779471	16855
5873	779603	16722
5874	779743	16590
5875	779880	16457
5876	780011	16324
5877	780149	16192
5878	780281	16059
5879	780410	15926
5880	780546	15794
5881	780690	15661
5882	780832	15529
5883	780968	15396
5884	781108	15263
5885	781245	15131
5886	781381	14998
5887	781520	14865
5888	781651	14733
5889	781789	14600
5890	781919	14467
5891	782058	14335
5892	782196	14202
5893	782338	14069
5894	782472	13937
5895	782610	13804
5896	782750	13671
5897	782891	13539
5898	783023	13406
5899	783151	13273
5900	783286	13141
5901	783425	13008
5902	783565	12875
5903	783702	12743
5904	783831	12610
5905	783969	12477
5906	784108	12345
5907	784239	12212
5908	784381	12079
5909	784517	11946
5910	784662	11814
5911	784804	11681
5912	784941	11549
5913	785085	11416
5914	785223	11283
5915	785365	11151
5916	785500	11018
5917	785640	10885
5918	785783	10753
5919	785922	10620
5920	786060	10487
5921	786200	10355
5922	786330	10222
5923	786469	10089
5924	786595	9956
5925	786727	9824
5926	786859	9691
5927	786991	9558
5928	787122	9425
5929	787265	9293
5930	787395	9160
5931	787525	9027
5932	787662	8894
5933	787794	8762
5934	787935	8629
5935	788061	8496
5936	788203	8363
5937	788334	8231
5938	788464	8098
5939	788600	7965
5940	788732	7832
5941	788861	7700
5942	788999	7567
5943	789139	7434
5944	789269	7301
5945	789405	7169
5946	789544	7036
5947	789683	6903
5948	789811	6770
5949	789945	6638
5950	790084	6505
5951	790222	6372
5952	790352	6239
5953	790489	6107
5954	790619	5974
5955	790758	5841
5956	790890	5708
5957	791025	5576
5958	791161	5443
5959	791292	5310
5960	791429	5177
5961	791568	5045
5962	791700	4912
5963	791838	4779
5964	791971	4646
5965	792118	4514
5966	792249	4381
5967	792389	4248
5968	792542	4116
5969	792679	3983
5970	792816	3850
5971	792953	3717
5972	793094	3585
5973	793238	3452
5974	793381	3319
5975	793518	3186
5976	793650	3054
5977	793789	2921
5978	793929	2788
5979	794060	2655
5980	794207	2522
5981	794345	2390
5982	794483	2257
5983	794620	2124
5984	794757	1991
5985	794898	1859
5986	795038	1726
5987	795178	1593
5988	795309	1460
5989	795447	1327
5990	795585	1195
5991	795722	1062
5992	795852	929
5993	795991	796
5994	796132	663
5995	796260	531
5996	796398	398
5997	796548	265
5998	796690	132
5999	796832	0
